job_seed,job_model,job_scheme_types,"backend","model","type","n_rounds","time","lognorm","relnorm","scheme","T"
324,Unid,ZJA,GPU,"Unid",ZJA,7,0.990858674,-33.843464255669915,8.753566429771056e-5,"ZJA(0.070556640625)",57
324,Unid,ZJA,GPU,"Unid",ZJA,8,2.04981364,-22.87479375164095,5.079466560794364,"ZJA(0.01763916015625)",110
324,Unid,ZJA,GPU,"Unid",ZJA,9,4.308473607,-23.67510483440095,2.281641558265012,"ZJA(0.0044097900390625)",238
324,Unid,ZJA,GPU,"Unid",ZJA,10,9.087940068,-24.822317095960457,0.7244684278914943,"ZJA(0.001102447509765625)",518
590,Unid,ZJA,CPU,"Unid",ZJA,5,0.609050061,-30.608052846367585,0.0022248787786191583,"ZJA(1.12890625)",10
590,Unid,ZJA,CPU,"Unid",ZJA,6,1.654117726,-26.21482085478806,0.17999596323996203,"ZJA(0.2822265625)",25
590,Unid,ZJA,CPU,"Unid",ZJA,7,3.315436376,-23.236443589489102,3.5379816547155123,"ZJA(0.070556640625)",51
590,Unid,ZJA,CPU,"Unid",ZJA,8,8.447199227,-27.30806477900488,0.06032161516668618,"ZJA(0.01763916015625)",131
590,Unid,ZJA,CPU,"Unid",ZJA,9,15.664521278,-24.11851607147642,1.4644561260501534,"ZJA(0.0044097900390625)",249
590,Unid,ZJA,CPU,"Unid",ZJA,10,31.952464373,-25.601058619813884,0.33251888622790954,"ZJA(0.001102447509765625)",524
590,Unid,ZJA,GPU,"Unid",ZJA,5,1.944380661,-28.470555154013425,0.018862958380819375,"ZJA(1.12890625)",10
590,Unid,ZJA,GPU,"Unid",ZJA,6,0.353694375,-25.26252017115296,0.4664893114606902,"ZJA(0.2822265625)",21
590,Unid,ZJA,GPU,"Unid",ZJA,7,1.026051059,-23.90245569467269,1.8176497225505792,"ZJA(0.070556640625)",54
590,Unid,ZJA,GPU,"Unid",ZJA,8,2.474602851,-28.22465451656393,0.02412143254282777,"ZJA(0.01763916015625)",131
590,Unid,ZJA,GPU,"Unid",ZJA,9,4.661102942,-25.503959727903244,0.3664256189530018,"ZJA(0.0044097900390625)",249
590,Unid,ZJA,GPU,"Unid",ZJA,10,9.103965464,-24.688013942781815,0.8286031541191504,"ZJA(0.001102447509765625)",514
232,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,3,8.041501671,-781.0291411541136,2.640211020275479,"SAIS{...}(3, 0.0:1.0:1.0)",8
232,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,4,17.446830887,-781.2889797527691,2.0360674915513233,"SAIS{...}(4, 0.0:1.0:1.0)",16
232,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,5,35.004903579,-781.5261282997394,1.6062008986504606,"SAIS{...}(5, 0.0:1.0:1.0)",32
232,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,6,70.808934559,-782.3862942263357,0.6795705487100975,"SAIS{...}(6, 0.0:1.0:1.0)",64
232,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,7,142.518705238,-781.8496759143521,1.1622108375527442,"SAIS{...}(7, 0.0:1.0:1.0)",128
232,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,8,285.730792217,-782.3728477158327,0.6887701136411436,"SAIS{...}(8, 0.0:1.0:1.0)",256
232,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,3,0.030918983,-781.029141157632,2.6402110109862122,"SAIS{...}(3, 0.0:1.0:1.0)",8
232,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,4,0.050130075,-781.2889638994131,2.036099770309949,"SAIS{...}(4, 0.0:1.0:1.0)",16
232,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,5,0.074977805,-781.5259979005466,1.6064103596076125,"SAIS{...}(5, 0.0:1.0:1.0)",32
232,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,6,0.135512611,-782.3418761378337,0.7104361954259224,"SAIS{...}(6, 0.0:1.0:1.0)",64
232,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,7,0.284743473,-781.6575427641527,1.4084041231653865,"SAIS{...}(7, 0.0:1.0:1.0)",128
232,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,8,0.539772776,-782.4554639856727,0.6341536614632797,"SAIS{...}(8, 0.0:1.0:1.0)",256
927,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,3,8.02986034,-781.1154674174559,2.4218521109301205,"SAIS{...}(3, 0.0:1.0:1.0)",8
927,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,4,17.424409864,-782.3183351298885,0.7273589878279481,"SAIS{...}(4, 0.0:1.0:1.0)",16
927,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,5,34.99442674,-781.8233501745875,1.1932131870257738,"SAIS{...}(5, 0.0:1.0:1.0)",32
927,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,6,70.814451986,-781.9685542954909,1.0319453440955018,"SAIS{...}(6, 0.0:1.0:1.0)",64
927,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,7,142.398781157,-781.8280728246946,1.1875913440877615,"SAIS{...}(7, 0.0:1.0:1.0)",128
927,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,8,286.281059907,-781.6062248498489,1.4825671561934792,"SAIS{...}(8, 0.0:1.0:1.0)",256
927,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,3,0.030921369,-781.1154674342886,2.4218520701638093,"SAIS{...}(3, 0.0:1.0:1.0)",8
927,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,4,0.048967946,-782.3182621499489,0.7274120723800207,"SAIS{...}(4, 0.0:1.0:1.0)",16
927,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,5,0.075067265,-781.8253089602373,1.1908782257487978,"SAIS{...}(5, 0.0:1.0:1.0)",32
927,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,6,0.135970838,-781.972033871346,1.0283608518653335,"SAIS{...}(6, 0.0:1.0:1.0)",64
927,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,7,0.258201668,-781.827817187252,1.1878949757099608,"SAIS{...}(7, 0.0:1.0:1.0)",128
927,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,8,0.515262503,-781.6364298508046,1.4384557598803045,"SAIS{...}(8, 0.0:1.0:1.0)",256
993,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,3,3.552527042,-781.7171497871458,1.3269063934096588,"ZJA(3.0625)",4
993,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,4,7.172096013,-782.1554454932447,0.856033735278695,"ZJA(0.765625)",7
993,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,5,16.583973198,-782.1223187536023,0.8848662692341017,"ZJA(0.19140625)",15
993,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,6,35.198880171,-782.0152260651666,0.9848892652786759,"ZJA(0.0478515625)",31
993,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,7,71.264354398,-782.0836161011148,0.9197842924901747,"ZJA(0.011962890625)",62
993,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,8,145.47504278,-782.1727462914887,0.8413510456901561,"ZJA(0.00299072265625)",126
993,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,3,1.899354524,-781.717143982565,1.3269140955674366,"ZJA(3.0625)",4
993,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,4,0.280246883,-782.1557259802877,0.8557936625777692,"ZJA(0.765625)",7
993,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,5,0.705919015,-782.1234575496725,0.8838591605585664,"ZJA(0.19140625)",15
993,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,6,1.523937769,-782.0152758938877,0.9848401907288301,"ZJA(0.0478515625)",31
993,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,7,3.140917112,-782.1556330154087,0.8558732250302123,"ZJA(0.011962890625)",62
993,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,8,6.505909852,-782.1867477802632,0.8296529648509474,"ZJA(0.00299072265625)",127
652,Unid,SAIS,CPU,"Unid",SAIS,5,0.560235546,-52.95846090625248,4.3716709422434944e-13,"SAIS{...}(5, 0.0:1.0:1.0)",32
652,Unid,SAIS,CPU,"Unid",SAIS,6,1.111454151,-33.37223557688968,0.0001402287448540095,"SAIS{...}(6, 0.0:1.0:1.0)",64
652,Unid,SAIS,CPU,"Unid",SAIS,7,2.616714677,-22.965818988416473,4.637525894249046,"SAIS{...}(7, 0.0:1.0:1.0)",128
652,Unid,SAIS,CPU,"Unid",SAIS,8,4.914294596,-23.67953922600463,2.271546265879007,"SAIS{...}(8, 0.0:1.0:1.0)",256
652,Unid,SAIS,CPU,"Unid",SAIS,9,9.443742511,-25.157728130955647,0.5180268878851219,"SAIS{...}(9, 0.0:1.0:1.0)",512
652,Unid,SAIS,CPU,"Unid",SAIS,10,18.277045593,-24.88770748044712,0.678610821167343,"SAIS{...}(10, 0.0:1.0:1.0)",1024
652,Unid,SAIS,GPU,"Unid",SAIS,5,0.015594076,-24.956976989016155,0.6331949103329733,"SAIS{...}(5, 0.0:1.0:1.0)",32
652,Unid,SAIS,GPU,"Unid",SAIS,6,0.016143312,-36.58267772884509,5.656655571358696e-6,"SAIS{...}(6, 0.0:1.0:1.0)",64
652,Unid,SAIS,GPU,"Unid",SAIS,7,0.017031192,-28.18046757835019,0.02521118387508056,"SAIS{...}(7, 0.0:1.0:1.0)",128
652,Unid,SAIS,GPU,"Unid",SAIS,8,0.054986684,-24.264389093843526,1.265681745371142,"SAIS{...}(8, 0.0:1.0:1.0)",256
652,Unid,SAIS,GPU,"Unid",SAIS,9,0.085548703,-25.052270858975813,0.5756411252071123,"SAIS{...}(9, 0.0:1.0:1.0)",512
652,Unid,SAIS,GPU,"Unid",SAIS,10,0.130843526,-24.54871768506002,0.9524499826057969,"SAIS{...}(10, 0.0:1.0:1.0)",1024
262,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,3,3.546969085,-781.0141662124184,2.6800455417845024,"ZJA(3.0625)",4
262,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,4,7.214573027,-780.9330790408095,2.9064167329650306,"ZJA(0.765625)",7
262,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,5,16.606837737,-781.6941499607278,1.357778677801365,"ZJA(0.19140625)",15
262,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,6,35.252725487,-781.9059458301956,1.098619256295544,"ZJA(0.0478515625)",31
262,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,7,72.470245315,-781.6412676363504,1.4315136252157146,"ZJA(0.011962890625)",63
262,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,8,148.056299623,-781.5950171458544,1.4992767934547822,"ZJA(0.00299072265625)",128
262,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,3,1.917726197,-781.0141662124186,2.6800455417841977,"ZJA(3.0625)",4
262,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,4,0.256646563,-780.9328000985835,2.907227568401164,"ZJA(0.765625)",7
262,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,5,0.661963693,-781.694897598004,1.3567639312275106,"ZJA(0.19140625)",15
262,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,6,1.615930983,-781.9018876638764,1.1030866946318487,"ZJA(0.0478515625)",31
262,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,7,3.089951648,-781.6860848410917,1.3687736033742726,"ZJA(0.011962890625)",63
262,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,8,6.452855499,-781.8838478590438,1.1231667387965842,"ZJA(0.00299072265625)",127
384,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,3,3.590825171,-781.5313365679228,1.597857120791351,"ZJA(3.0625)",4
384,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,4,7.227116187,-781.709389105665,1.3372441534298245,"ZJA(0.765625)",7
384,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,5,16.748288685,-781.602778662838,1.4876851736273573,"ZJA(0.19140625)",15
384,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,6,35.569565723,-781.4016943192831,1.8190341632888278,"ZJA(0.0478515625)",31
384,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,7,74.104467838,-782.1318311878488,0.8764889445754445,"ZJA(0.011962890625)",64
384,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,8,151.292801895,-781.7192737211551,1.3240911225765768,"ZJA(0.00299072265625)",130
384,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,3,1.89248045,-781.5313365705334,1.5978571166199997,"ZJA(3.0625)",4
384,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,4,0.260929932,-781.7097890673429,1.3367094139592526,"ZJA(0.765625)",7
384,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,5,0.648584297,-781.6064400266656,1.482248176432007,"ZJA(0.19140625)",15
384,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,6,1.554929943,-781.4067933374959,1.8097824822510071,"ZJA(0.0478515625)",31
384,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,7,3.399919662,-782.3066722333969,0.7358917621259536,"ZJA(0.011962890625)",64
384,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,8,6.580748415,-781.740246063192,1.296610999168314,"ZJA(0.00299072265625)",130
90,Unid,ZJA,CPU,"Unid",ZJA,5,0.912911823,-41.15990415380632,5.8169530291793586e-8,"ZJA(1.12890625)",13
90,Unid,ZJA,CPU,"Unid",ZJA,6,1.977520762,-29.68944631481999,0.0055750928067714745,"ZJA(0.2822265625)",27
90,Unid,ZJA,CPU,"Unid",ZJA,7,4.363089721,-28.847584372817103,0.01293802831540343,"ZJA(0.070556640625)",60
90,Unid,ZJA,CPU,"Unid",ZJA,8,8.480335798,-24.32342728670134,1.1931211793821803,"ZJA(0.01763916015625)",119
90,Unid,ZJA,CPU,"Unid",ZJA,9,17.633763887,-25.772453374392818,0.2801434811472792,"ZJA(0.0044097900390625)",254
90,Unid,ZJA,CPU,"Unid",ZJA,10,34.113953977,-24.719008971986987,0.8033145107939568,"ZJA(0.001102447509765625)",505
90,Unid,ZJA,GPU,"Unid",ZJA,5,1.866503387,-22.11293084638045,10.88155499575755,"ZJA(1.12890625)",8
90,Unid,ZJA,GPU,"Unid",ZJA,6,0.482173466,-36.43763741442564,6.539581309977537e-6,"ZJA(0.2822265625)",23
90,Unid,ZJA,GPU,"Unid",ZJA,7,1.08371967,-28.018344314679375,0.029648483110973387,"ZJA(0.070556640625)",62
90,Unid,ZJA,GPU,"Unid",ZJA,8,2.342172539,-26.85804752734166,0.09460475618967717,"ZJA(0.01763916015625)",123
90,Unid,ZJA,GPU,"Unid",ZJA,9,4.66541154,-25.520651456335823,0.3603601048154328,"ZJA(0.0044097900390625)",257
90,Unid,ZJA,GPU,"Unid",ZJA,10,8.773886934,-24.393497177912852,1.1123810656775637,"ZJA(0.001102447509765625)",499
215,Unid,SAIS,CPU,"Unid",SAIS,5,0.495680369,-121.3566313774439,8.623815509892e-43,"SAIS{...}(5, 0.0:1.0:1.0)",32
215,Unid,SAIS,CPU,"Unid",SAIS,6,0.992800381,-35.65231302134137,1.434207516894985e-5,"SAIS{...}(6, 0.0:1.0:1.0)",64
215,Unid,SAIS,CPU,"Unid",SAIS,7,2.402664296,-24.309979675375345,1.2092741754512042,"SAIS{...}(7, 0.0:1.0:1.0)",128
215,Unid,SAIS,CPU,"Unid",SAIS,8,4.297877308,-25.807595296638354,0.2704696743375122,"SAIS{...}(8, 0.0:1.0:1.0)",256
215,Unid,SAIS,CPU,"Unid",SAIS,9,8.324858484,-25.302700440189874,0.4481172149884464,"SAIS{...}(9, 0.0:1.0:1.0)",512
215,Unid,SAIS,CPU,"Unid",SAIS,10,16.281333619,-24.406936989415385,1.0975308891523041,"SAIS{...}(10, 0.0:1.0:1.0)",1024
215,Unid,SAIS,GPU,"Unid",SAIS,5,0.014755959,-38.83318175781203,5.959066808996571e-7,"SAIS{...}(5, 0.0:1.0:1.0)",32
215,Unid,SAIS,GPU,"Unid",SAIS,6,0.014967422,-38.27979453476636,1.0363615020742448e-6,"SAIS{...}(6, 0.0:1.0:1.0)",64
215,Unid,SAIS,GPU,"Unid",SAIS,7,0.016913216,-22.51940501118763,7.247053618470187,"SAIS{...}(7, 0.0:1.0:1.0)",128
215,Unid,SAIS,GPU,"Unid",SAIS,8,0.06580992,-24.123051903826138,1.4578286405231953,"SAIS{...}(8, 0.0:1.0:1.0)",256
215,Unid,SAIS,GPU,"Unid",SAIS,9,0.116911859,-25.885793719014735,0.2501251918618326,"SAIS{...}(9, 0.0:1.0:1.0)",512
215,Unid,SAIS,GPU,"Unid",SAIS,10,0.130836568,-24.51247564554143,0.9876018527093978,"SAIS{...}(10, 0.0:1.0:1.0)",1024
33,Unid,SAIS,CPU,"Unid",SAIS,5,0.558061973,-84.25944261702976,1.11379132201926e-26,"SAIS{...}(5, 0.0:1.0:1.0)",32
33,Unid,SAIS,CPU,"Unid",SAIS,6,1.126437931,-52.44801378430303,7.283360949936272e-13,"SAIS{...}(6, 0.0:1.0:1.0)",64
33,Unid,SAIS,CPU,"Unid",SAIS,7,2.66769812,-27.54494127695152,0.04759910707013375,"SAIS{...}(7, 0.0:1.0:1.0)",128
33,Unid,SAIS,CPU,"Unid",SAIS,8,4.955613131,-25.477785064640358,0.37614330998181,"SAIS{...}(8, 0.0:1.0:1.0)",256
33,Unid,SAIS,CPU,"Unid",SAIS,9,9.520630682,-25.381093136005603,0.41432974527769545,"SAIS{...}(9, 0.0:1.0:1.0)",512
33,Unid,SAIS,CPU,"Unid",SAIS,10,18.435117957,-25.068676951903917,0.5662741512366274,"SAIS{...}(10, 0.0:1.0:1.0)",1024
33,Unid,SAIS,GPU,"Unid",SAIS,5,0.015839255,-35.63268575881087,1.4626351500711369e-5,"SAIS{...}(5, 0.0:1.0:1.0)",32
33,Unid,SAIS,GPU,"Unid",SAIS,6,0.035409038,-35.63268575878908,1.462635150103011e-5,"SAIS{...}(6, 0.0:1.0:1.0)",64
33,Unid,SAIS,GPU,"Unid",SAIS,7,0.03645891,-25.664486782988284,0.31208278713509024,"SAIS{...}(7, 0.0:1.0:1.0)",128
33,Unid,SAIS,GPU,"Unid",SAIS,8,0.048457326,-26.13150034115808,0.19563583333356407,"SAIS{...}(8, 0.0:1.0:1.0)",256
33,Unid,SAIS,GPU,"Unid",SAIS,9,0.106868037,-24.815481706656563,0.7294374147674227,"SAIS{...}(9, 0.0:1.0:1.0)",512
33,Unid,SAIS,GPU,"Unid",SAIS,10,0.14034474,-23.984344491243988,1.6747359461427487,"SAIS{...}(10, 0.0:1.0:1.0)",1024
780,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,3,3.555476782,-782.4908486610171,0.6121067025977875,"ZJA(3.0625)",4
780,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,4,7.170792712,-782.402621611442,0.668565028824923,"ZJA(0.765625)",7
780,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,5,16.58756196,-781.3214271508067,1.9710627202336835,"ZJA(0.19140625)",15
780,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,6,35.237766759,-781.1699955963887,2.293328839170668,"ZJA(0.0478515625)",31
780,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,7,72.417265948,-781.1505956960742,2.338253548515126,"ZJA(0.011962890625)",63
780,SimpleMixture,ZJA,CPU,"SimpleMixture",ZJA,8,146.701693046,-781.9841856120041,1.0159400972270034,"ZJA(0.00299072265625)",127
780,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,3,1.970529494,-782.4908420297048,0.6121107616819623,"ZJA(3.0625)",4
780,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,4,0.280727046,-782.4026915200669,0.6685182919967496,"ZJA(0.765625)",7
780,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,5,0.685911415,-781.321124326666,1.9716596959929849,"ZJA(0.19140625)",15
780,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,6,1.560917445,-781.1691621322319,2.2952410433240176,"ZJA(0.0478515625)",31
780,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,7,3.069885913,-781.1503593024377,2.3388063621128823,"ZJA(0.011962890625)",63
780,SimpleMixture,ZJA,GPU,"SimpleMixture",ZJA,8,6.604874643,-781.9836821481465,1.0164517151272243,"ZJA(0.00299072265625)",128
718,Unid,SAIS,CPU,"Unid",SAIS,5,0.501161553,-63.17400236263128,1.599904945258497e-17,"SAIS{...}(5, 0.0:1.0:1.0)",32
718,Unid,SAIS,CPU,"Unid",SAIS,6,0.995992245,-36.944442736507156,3.9395551918105725e-6,"SAIS{...}(6, 0.0:1.0:1.0)",64
718,Unid,SAIS,CPU,"Unid",SAIS,7,2.417055196,-24.78167778402705,0.754516762721956,"SAIS{...}(7, 0.0:1.0:1.0)",128
718,Unid,SAIS,CPU,"Unid",SAIS,8,4.3222415,-25.29064572191122,0.45355183235022123,"SAIS{...}(8, 0.0:1.0:1.0)",256
718,Unid,SAIS,CPU,"Unid",SAIS,9,8.377604152,-24.10196586668832,1.4888948499519152,"SAIS{...}(9, 0.0:1.0:1.0)",512
718,Unid,SAIS,CPU,"Unid",SAIS,10,16.449795642,-24.483716564145954,1.0164167335275176,"SAIS{...}(10, 0.0:1.0:1.0)",1024
718,Unid,SAIS,GPU,"Unid",SAIS,5,0.034815948,-22.459912444601187,7.691282582713285,"SAIS{...}(5, 0.0:1.0:1.0)",32
718,Unid,SAIS,GPU,"Unid",SAIS,6,0.015102423,-22.46904669115653,7.621348395572703,"SAIS{...}(6, 0.0:1.0:1.0)",64
718,Unid,SAIS,GPU,"Unid",SAIS,7,0.016747163,-22.469046691058285,7.621348396321475,"SAIS{...}(7, 0.0:1.0:1.0)",128
718,Unid,SAIS,GPU,"Unid",SAIS,8,0.068072132,-23.44560992236817,2.8702240061005453,"SAIS{...}(8, 0.0:1.0:1.0)",256
718,Unid,SAIS,GPU,"Unid",SAIS,9,0.084917337,-24.192949194901246,1.3594100312784707,"SAIS{...}(9, 0.0:1.0:1.0)",512
718,Unid,SAIS,GPU,"Unid",SAIS,10,0.154885129,-24.894334961877767,0.6741282111663426,"SAIS{...}(10, 0.0:1.0:1.0)",1024
451,Unid,SAIS,CPU,"Unid",SAIS,5,0.494785923,-49.7679625542017,1.062339411985631e-11,"SAIS{...}(5, 0.0:1.0:1.0)",32
451,Unid,SAIS,CPU,"Unid",SAIS,6,0.987846904,-43.79455593555667,4.1733117338263654e-9,"SAIS{...}(6, 0.0:1.0:1.0)",64
451,Unid,SAIS,CPU,"Unid",SAIS,7,2.406744298,-23.916828223553516,1.7917123388045013,"SAIS{...}(7, 0.0:1.0:1.0)",128
451,Unid,SAIS,CPU,"Unid",SAIS,8,4.286753219,-27.620939772912138,0.04411569020204074,"SAIS{...}(8, 0.0:1.0:1.0)",256
451,Unid,SAIS,CPU,"Unid",SAIS,9,8.307130258,-25.887074062561695,0.24980515061159483,"SAIS{...}(9, 0.0:1.0:1.0)",512
451,Unid,SAIS,CPU,"Unid",SAIS,10,16.309008202,-24.952849578602454,0.6358137664289496,"SAIS{...}(10, 0.0:1.0:1.0)",1024
451,Unid,SAIS,GPU,"Unid",SAIS,5,0.015307816,-161.96077287526296,2.002372453661966e-60,"SAIS{...}(5, 0.0:1.0:1.0)",32
451,Unid,SAIS,GPU,"Unid",SAIS,6,0.028113352,-93.81467476441479,7.888950569950319e-31,"SAIS{...}(6, 0.0:1.0:1.0)",64
451,Unid,SAIS,GPU,"Unid",SAIS,7,0.029384926,-27.8997290238064,0.03338231454736642,"SAIS{...}(7, 0.0:1.0:1.0)",128
451,Unid,SAIS,GPU,"Unid",SAIS,8,0.057446742,-24.34933708213505,1.1626046987502123,"SAIS{...}(8, 0.0:1.0:1.0)",256
451,Unid,SAIS,GPU,"Unid",SAIS,9,0.122618381,-24.541810943381947,0.959051078387589,"SAIS{...}(9, 0.0:1.0:1.0)",512
451,Unid,SAIS,GPU,"Unid",SAIS,10,0.13586408,-24.76094278354374,0.7703249936204913,"SAIS{...}(10, 0.0:1.0:1.0)",1024
339,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,3,8.015673276,-781.3211932513951,1.9715238045656864,"SAIS{...}(3, 0.0:1.0:1.0)",8
339,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,4,17.399372687,-781.93723761847,1.064773799247913,"SAIS{...}(4, 0.0:1.0:1.0)",16
339,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,5,34.905625829,-782.2734801619952,0.7607274275205582,"SAIS{...}(5, 0.0:1.0:1.0)",32
339,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,6,70.564901139,-782.4363287507438,0.646405184815544,"SAIS{...}(6, 0.0:1.0:1.0)",64
339,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,7,141.946339111,-782.5102560089349,0.6003418662554539,"SAIS{...}(7, 0.0:1.0:1.0)",128
339,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,8,285.353348506,-781.905372092177,1.099249756784604,"SAIS{...}(8, 0.0:1.0:1.0)",256
339,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,3,0.03093842,-781.3211916739835,1.9715269144726204,"SAIS{...}(3, 0.0:1.0:1.0)",8
339,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,4,0.046969153,-781.937303182267,1.064703990923199,"SAIS{...}(4, 0.0:1.0:1.0)",16
339,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,5,0.073980338,-782.2723404555327,0.7615949277397916,"SAIS{...}(5, 0.0:1.0:1.0)",32
339,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,6,0.135969693,-782.4240002575584,0.6544237133565002,"SAIS{...}(6, 0.0:1.0:1.0)",64
339,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,7,0.28570682,-782.5020834272113,0.6052683126923577,"SAIS{...}(7, 0.0:1.0:1.0)",128
339,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,8,0.538733278,-782.020715902234,0.9794971980106224,"SAIS{...}(8, 0.0:1.0:1.0)",256
176,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,3,8.021432976,-781.1449651155609,2.3514564083819702,"SAIS{...}(3, 0.0:1.0:1.0)",8
176,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,4,17.032904326,-781.5830976943181,1.5172542785722478,"SAIS{...}(4, 0.0:1.0:1.0)",16
176,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,5,34.904061751,-781.8149367572197,1.2032945374134363,"SAIS{...}(5, 0.0:1.0:1.0)",32
176,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,6,70.741438581,-781.6304367067426,1.4471025172263194,"SAIS{...}(6, 0.0:1.0:1.0)",64
176,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,7,142.15212803,-781.7548297972642,1.2778387863544929,"SAIS{...}(7, 0.0:1.0:1.0)",128
176,SimpleMixture,SAIS,CPU,"SimpleMixture",SAIS,8,285.786100405,-782.2488669688275,0.7796836887211178,"SAIS{...}(8, 0.0:1.0:1.0)",256
176,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,3,0.030946035,-781.1449451693085,2.3515033115928885,"SAIS{...}(3, 0.0:1.0:1.0)",8
176,SimpleMixture,SAIS,GPU,"SimpleMixture",SAIS,4,0.048963163,-781.5785317870207,1.5241977605394799,"SAIS{...}(4, 0.0:1.0:1.0)",16
